"date","w2","w3","w4","w5","w6","w7","w8","w9"
1962-06-29,0.0044241138694856,0.00326424763650815,0.00263287367055875,0.00221664084696748,0.00190368203943073,0.00165204714563787,0.00144285697833637,0.00126576767063287
1962-09-28,0.00149302277532275,0.0011638912663865,0.000996263234444787,0.000873236615816696,0.000766189686399639,0.000669502040030273,0.000582625103109274,0.000505567208051602
1962-12-31,-0.0000515051705039585,-0.000809604224824512,-0.000932254081695026,-0.000898221821347744,-0.000835057793754812,-0.000772541374118786,-0.000715579605359132,-0.00066363251148284
1963-03-29,-0.000514534068454392,-0.00138162102869304,-0.00144549624467769,-0.00133104735963866,-0.00119917482686644,-0.00108273253396425,-0.000983626461507896,-0.00089807322255827
1963-06-28,-0.00104572787286442,-0.00142927648633387,-0.00135991106275805,-0.00121420442368926,-0.0010802862338254,-0.000970187528583286,-0.000879667078954031,-0.000803021166312534
1963-09-30,-0.00178111718053403,-0.0022307561960258,-0.00207268596389135,-0.00182544314260365,-0.00160526398186073,-0.00142568840757139,-0.00127899193343738,-0.00115603091748449
1963-12-31,0.000662223208179907,-0.000321764761472755,-0.000475188887530058,-0.000450313868683098,-0.000402412311810443,-0.000362866089300598,-0.000333609381772251,-0.000311303624230756
1964-03-31,0.00146155753808717,0.000610401961444344,0.000425202078369526,0.000382183993760866,0.000356646424096968,0.000325650990145178,0.000289511817678847,0.000251982452529213
1964-06-30,0.0000490229532476155,-0.000539063265212948,-0.000592926111301892,-0.000539473063186566,-0.000480788448010042,-0.000434616498314999,-0.000399612752737574,-0.000371804461943938
1964-09-30,-0.000891338688088897,-0.00143449589487777,-0.00140043305457,-0.00125709389866564,-0.00111854199661608,-0.00100324633887766,-0.000908275491703324,-0.000827996918806043
1964-12-31,0.000329426213973416,-0.000181097355736799,-0.00023723362571778,-0.000206272983919432,-0.000174750790836758,-0.000155762325048818,-0.000146503706748416,-0.0001425548607394
1965-03-31,0.000554548162593871,-0.0000800120490374451,-0.000197028601909892,-0.000195685184738961,-0.000179343914246705,-0.000168132112069876,-0.000162581338754221,-0.000160038872169914
1965-06-30,-0.00106347369046445,-0.00102582215147726,-0.000907181379801038,-0.000799908290655127,-0.000716313472864494,-0.00065149279278403,-0.000599077407063817,-0.000554395692155103
1965-09-30,-0.005973598935574,-0.00563671675907255,-0.00503056449033536,-0.0044558962495416,-0.0039640036340693,-0.00354736025809403,-0.00318995332959267,-0.00287834321129196
1965-12-31,0.000383107846962848,-0.000254648906250446,-0.000340137174848466,-0.000312938933280014,-0.000277151648275471,-0.000251294915737069,-0.00023444791364851,-0.000222926184384804
1966-03-31,-0.00304967274971057,-0.00295772843919432,-0.00262934305529976,-0.0023122774529887,-0.00204760289011356,-0.00183012677161384,-0.00164811120733877,-0.00149190900821754
1966-06-30,-0.00361052570324343,-0.00348606197468677,-0.00315741609133131,-0.00282753785759512,-0.00253820069839388,-0.00228903942063527,-0.00207227368648692,-0.00188083872309036
1966-09-30,0.00264031784029409,0.00213306617048503,0.0019407573533379,0.00180070823829767,0.00165806895183567,0.00151038306590174,0.00136414213580439,0.00122485656341336
1966-12-30,0.00422428233893848,0.00298146201668797,0.00247665638199639,0.0021803994643855,0.00194722207875807,0.00174134855625978,0.00155497374346898,0.00138649337474435
1967-03-31,-0.00455250077875313,-0.00477865035759966,-0.00440931971747412,-0.00396566634410803,-0.00355846536200981,-0.00320226241341045,-0.00289085392468347,-0.00261586257047734
1967-06-30,-0.00293866781818097,-0.00292412137660321,-0.0026308151824977,-0.00233104822334426,-0.00207467419048727,-0.0018606086468558,-0.00167928125664717,-0.00152226683304705
1967-09-29,-0.00446416151606869,-0.00429745644676871,-0.00391766602751713,-0.00353136717061419,-0.00318435936411694,-0.00287889653756828,-0.00260868475310625,-0.00236739724162128
1967-12-29,0.000744696278611949,-0.000145763186833299,-0.000316283964924259,-0.000322513876086804,-0.000300902696029406,-0.000280899223277176,-0.00026586782347704,-0.000254077113565274
1968-03-29,0.00220493316713068,0.00254987501755633,0.00229874715827032,0.00196584433516329,0.00166990718917125,0.00142594239046632,0.00122664628776223,0.00106241627935581
1968-06-28,-0.00291581410643963,-0.00330431758042434,-0.00303321099182223,-0.00267204955977206,-0.00235259353869722,-0.00208867504362417,-0.00186993285274353,-0.00168468423510126
1968-09-30,-0.00824241538309142,-0.00759628211568073,-0.00684535518051161,-0.00614362059759452,-0.00552338145550602,-0.00497832861763293,-0.00449618739717526,-0.00406628256365275
1968-12-31,-0.000119727533483015,0.000158663258593546,0.000204887261018374,0.000186572179021835,0.000151475575704323,0.000114558041542145,0.0000808329546167288,0.0000519092583285488
1969-03-28,-0.0119918038655335,-0.00978653476736802,-0.00823699322568031,-0.00709662206590894,-0.00621351536059562,-0.00550136984767215,-0.00490826901186092,-0.00440176693270943
1969-06-30,-0.012817919664111,-0.0123093311235182,-0.0110607236875789,-0.00982149001287476,-0.00873680332949116,-0.00780564837672217,-0.00700092158965445,-0.00629728759340947
1969-09-30,-0.010140925984581,-0.00964490651181091,-0.00843800910394034,-0.00729715615595805,-0.00635572338012175,-0.00559208411070067,-0.00496327988371108,-0.00443391810303288
1969-12-31,0.0121806652447072,0.00975894782545982,0.00828492433656772,0.00721448718638114,0.00635765369147261,0.00563865800322256,0.005020704158628,0.00448233495317094
1970-03-31,-0.00483237193200831,-0.00499358769939722,-0.0045877657162246,-0.00411825219797033,-0.00369124777895329,-0.00331914421290198,-0.00299454130890311,-0.0027083362699834
1970-06-30,0.00510467684912209,0.00394864865498449,0.00326935434490726,0.0027921553346846,0.00242075799762858,0.0021164292028366,0.00186030465481656,0.00164140357139744
1970-09-30,0.00872861054714125,0.00666156926561133,0.00568524113383032,0.00503519102055995,0.0045060005772186,0.00404171123893165,0.00362596559657275,0.00325243604409454
1970-12-31,0.0142188484092598,0.0119197845573738,0.0101288625237584,0.00872903400991343,0.00760958034353574,0.00669165653045455,0.00592213492059733,0.00526538162778897
1971-03-31,-0.0201267017933621,-0.0183480855384541,-0.016263285376414,-0.0143982807961154,-0.0128037803485367,-0.011439412941001,-0.0102583432966565,-0.00922353462764608
1971-06-30,0.00555784413167722,0.0041761388631995,0.00351080019737651,0.00307209019047008,0.00272231101695045,0.00242151172418054,0.00215660450777108,0.00192185060075423
1971-09-30,0.00786851326514908,0.0060563715006983,0.00496646928567209,0.00420760505512168,0.00362958136722446,0.00316600660121415,0.00278232348345499,0.00245806080227887
1971-12-31,-0.0069212372715826,-0.00709229983056285,-0.00643129445012856,-0.00570216506673982,-0.00505832168482013,-0.00451093226623385,-0.00404331018382442,-0.00363806592247554
1972-03-30,-0.0000389833073970794,-0.000902323501092019,-0.00104479311704434,-0.0010113166655191,-0.000942576598543028,-0.000872468208831474,-0.00080740518351289,-0.000747469462690199
1972-06-30,-0.00275924455105412,-0.00318535647442469,-0.00302641117959793,-0.00275856967909477,-0.00249612423985365,-0.00226066970922494,-0.00205179756405596,-0.00186529242742663
1972-09-29,-0.00205142418513368,-0.00229095957182372,-0.00212416266140474,-0.00190250428254682,-0.00170249031759814,-0.00153283326679643,-0.00138823333033052,-0.00126247708860596
1972-12-29,-0.0103562236250837,-0.00864234089903304,-0.00743238373946607,-0.00650943820362041,-0.0057683334127344,-0.00515140636579966,-0.004624146280549,-0.00416478024064303
1973-03-30,-0.00723040591173896,-0.00505461269169035,-0.00400513288490428,-0.00337572690984764,-0.00293611903369144,-0.00259874657442088,-0.00232422644101325,-0.00209208143491592
1973-06-29,0.00168042825329657,0.00239836918973563,0.00223533405525315,0.00192299377060169,0.00163174387538547,0.00138953665276131,0.00119196503118219,0.00102982992030392
1973-09-28,-0.00631311524552043,-0.00496499067703293,-0.00423122088821562,-0.00372059211658301,-0.00332041734357835,-0.00298665786998022,-0.00269844181307993,-0.00244427643117444
1973-12-31,-0.012496119608513,-0.0103107868435858,-0.0089016018013278,-0.00783827676798968,-0.00697600472825105,-0.00624821745740919,-0.00561865173695037,-0.00506521485230445
1974-03-29,-0.00861094403045502,-0.00723306269254202,-0.00619102902814739,-0.00538683409191313,-0.00474805070261738,-0.00422471649818477,-0.00378384255105488,-0.00340392691575976
1974-06-28,0.00000339385653694291,0.0000763748151532129,0.000077584311271181,0.0000555480766259511,0.0000278062196205978,0.000000859408859563149,-0.0000227127568861382,-0.0000420109035602148
1974-09-30,0.00238555501987978,0.00189574956369588,0.00166172025195904,0.00149232819353934,0.00134051948015494,0.00119852418708611,0.00106689401551145,0.000946848425845415
1974-12-31,0.00258891428464383,0.000903225779631041,0.000354998364052714,0.00014518775527423,0.0000450585723523536,-0.0000129828968662149,-0.0000505847974711857,-0.0000758566561069388
1975-03-31,-0.00483099974119342,-0.00493483061395925,-0.00454544706233397,-0.00409467255708739,-0.00368101254638846,-0.00331724330433266,-0.00299747481531165,-0.002713872999091
1975-06-30,-0.00819804584902835,-0.00799913595576326,-0.00724704096947697,-0.00647531801943498,-0.00578921619964678,-0.00519368691570044,-0.00467439328149737,-0.00421690528894209
1975-09-30,0.00993467383629798,0.00756907237164568,0.00626359844760805,0.00537542730666427,0.00469237227916206,0.00413342378340261,0.0036611919873295,0.00325492295952134
1975-12-31,-0.0000870605109316164,-0.00111507433063934,-0.00127691835748183,-0.00122862798762405,-0.00113889107711595,-0.00104848503048144,-0.000965191755418662,-0.000889109499436692
1976-03-31,-0.0028862550158678,-0.00332912700515793,-0.00320729774353908,-0.002961786538499,-0.002706351273194,-0.00246745564211276,-0.00224902558426505,-0.00204981516990765
1976-06-30,0.00588336187256165,0.00455784827092052,0.00368767505935778,0.00306969222918235,0.00260466516449463,0.00224017198954227,0.0019457144409194,0.00170228679837035
1976-09-30,0.00676246117681339,0.00545590707562327,0.00459544707552782,0.00395873211426837,0.00345252679507173,0.00303394058218309,0.00267973357463357,0.00237553848640824
1976-12-31,-0.00491238619847044,-0.00537664936986978,-0.0051667022438632,-0.00478923019824819,-0.00438908263272179,-0.00400576318040312,-0.00364905173831734,-0.00332033398650491
1977-03-31,0.000851408219465326,0.000642099352485964,0.000418041573565162,0.000247765614619075,0.00012790408799452,0.0000454626012097309,-0.0000106823187260505,-0.0000484939835563164
1977-06-30,-0.00903097845170171,-0.00795036714865336,-0.00700220545361534,-0.0062067769662068,-0.00553835692134012,-0.00496776315660545,-0.00447236339517509,-0.00403616026372809
1977-09-30,-0.00496516002418276,-0.00471877230585128,-0.00433798109019579,-0.00395247300036174,-0.0035947186958627,-0.00326908110462268,-0.00297329788201006,-0.00270416453344183
1977-12-30,-0.00593940838266106,-0.00568229442402447,-0.0051508012714472,-0.0046227272239263,-0.00415300357586137,-0.00374220262904754,-0.00338084818113664,-0.0030598804335688
1978-03-31,-0.00889059767587988,-0.00781441317400381,-0.00689196728011732,-0.00612347025802128,-0.00547552632257448,-0.00491929950480188,-0.00443385909718829,-0.0040046685451112
1978-06-30,-0.0065476900428765,-0.005159625196224,-0.0043725042806,-0.0038262598795289,-0.00340233405578504,-0.00305233250895254,-0.00275264976560245,-0.0024900936367435
1978-09-29,-0.0160099317466393,-0.0126202714855879,-0.0106442074805457,-0.00926406740804342,-0.00819016707015588,-0.00730424534931828,-0.006548611624039,-0.00589064385945683
1978-12-29,-0.00338331791324695,-0.00248620660538258,-0.00204861040875588,-0.00177968830331203,-0.00158554185251499,-0.00143106873648532,-0.00130077857949626,-0.00118681000392806
1979-03-30,-0.000943995217557253,-0.000456684281473177,-0.000318498189887328,-0.000273202411149517,-0.000257515541001327,-0.000251363235508714,-0.000247559333884019,-0.000243340583453516
1979-06-29,-0.0154061121071447,-0.0118466827950015,-0.0100019961792889,-0.00876258112816622,-0.00779722030137012,-0.00698939060883275,-0.00628972298187438,-0.00567273157006178
1979-09-28,-0.0108402923361522,-0.00748957925570426,-0.0061620203165187,-0.00542672722277281,-0.0048865413248434,-0.00442948852618848,-0.00402216345513391,-0.00365304146846281
1979-12-31,-0.0319296277056762,-0.0240042425813371,-0.0200601224195326,-0.0175171449424211,-0.0155657293533143,-0.0139368500751019,-0.0125252629106598,-0.0112800102287481
1980-03-31,0.0298368801209334,0.0247405564677445,0.0213284227279462,0.0187180225139692,0.016581226246298,0.0147694924484504,0.0132022996969831,0.0118295751000345
1980-06-30,-0.0273024275692517,-0.0226991655586042,-0.0197635491599646,-0.0175386537879327,-0.0156931137068531,-0.0140989194626838,-0.0126951365557154,-0.011446324480377
1980-09-30,-0.0202986402683854,-0.0164547282770831,-0.0143126672833932,-0.0127402685268683,-0.0114383600951218,-0.0103060923478702,-0.00930134508305765,-0.00840163327084778
1980-12-31,-0.00497953792424173,-0.0046965200899842,-0.00436428570356212,-0.00402431367949355,-0.00369443873562797,-0.00338192264715824,-0.00308952461716867,-0.00281797046236416
1981-03-31,-0.0198500289172228,-0.0160364167613748,-0.0137296796454839,-0.0120526031873451,-0.0107095502181306,-0.00957960410517178,-0.00860296468199344,-0.00774505336733866
1981-06-30,-0.0208361398856991,-0.0178688791086691,-0.0156969137039558,-0.0139638518411292,-0.0125024961074237,-0.0112351478812669,-0.0101187317939377,-0.00912584490066656
1981-09-30,0.00945356350152239,0.00855502467734429,0.00756233873305308,0.00666428737871735,0.00589006942032302,0.00522523060053243,0.00465033446063821,0.00414909418869015
1981-12-31,-0.0169199863946317,-0.0146507359398126,-0.0128050705264614,-0.0112954253889516,-0.0100399402638038,-0.00897450648778111,-0.00805389955139688,-0.00724705460833927
1982-03-31,-0.00925760816478155,-0.00798452574471954,-0.00698625877378099,-0.00618423447959587,-0.00551877303436506,-0.0049521390687962,-0.00445995437357925,-0.0040261174399718
1982-06-30,0.0206981344308334,0.0174548584150098,0.0152800315304346,0.0135547252385479,0.0120947225797362,0.0108247608081218,0.00970578607014566,0.00871303865402194
1982-09-30,0.0052699406231749,0.00340180997370929,0.00255920428764024,0.00208178244762949,0.00175466395195079,0.00150484931565248,0.00130334126287401,0.00113608509831188
1982-12-31,-0.00347286749814614,-0.00343412496888501,-0.00327459869449696,-0.0030651438266551,-0.00284193657966006,-0.00262016559953264,-0.00240663511017956,-0.00220449600987937
1983-03-31,-0.00659187132876235,-0.0064517423628407,-0.00599793839661164,-0.00548790967295182,-0.0049972452810849,-0.00454339524173851,-0.004128036346786,-0.00374895555234928
1983-06-30,-0.00419433018568106,-0.00463204680267093,-0.00451864772934132,-0.00424143233429901,-0.00392356870863944,-0.00360503749719587,-0.00329977052241887,-0.00301283932186998
1983-09-30,-0.00525932357705111,-0.00540226058566773,-0.00514271754908797,-0.00477390319080986,-0.00438877412751824,-0.00401641757471566,-0.00366608880395614,-0.00334045240807419
1983-12-30,-0.00947724828876513,-0.00907547697770404,-0.00840251883912065,-0.00768694795998107,-0.00700121633755732,-0.0063641536128783,-0.00577871037984246,-0.00524314387258756
1984-03-30,-0.013433175093439,-0.0125803059649116,-0.0114422949283661,-0.0103449902661608,-0.0093453207619485,-0.00844535259347304,-0.00763561534722725,-0.00690571171771268
1984-06-29,-0.00233732196465325,-0.0026126406251597,-0.00235994710681618,-0.00205453100525849,-0.00179491553082722,-0.00158674563655638,-0.00141825221354888,-0.00127799984231829
1984-09-28,0.0131848304311355,0.0100827746411134,0.00825539519424781,0.00700018520656788,0.00605194471812062,0.00529473374506416,0.00466889137292192,0.00413954821009106
1984-12-31,-0.0046885621174988,-0.00497814594092105,-0.00477661948021778,-0.00444493645511607,-0.00409042038332651,-0.00374563391505411,-0.00342062038900699,-0.00311822358627524
1985-03-29,0.00978642191419477,0.00738422383656748,0.00606390540911055,0.00518039176952279,0.00450890103613998,0.00396373789594615,0.0035056746867777,0.0031131606177604
1985-06-28,-0.000523144269782685,-0.00119481006657689,-0.00144594059688895,-0.00151798196482383,-0.00150498721876353,-0.00144894112480778,-0.00137106030070964,-0.00128302927100404
1985-09-30,0.00439370080008214,0.00450284965943642,0.00408412792933024,0.0036039228841334,0.00316815890643161,0.00279116409459567,0.00246690908312754,0.00218671531763921
1985-12-31,-0.000294578064503538,-0.00005067056506141,0.000215961910139749,0.00038285747244033,0.000460209458143263,0.000478547496938986,0.000462885276799274,0.000429828807097542
1986-03-31,-0.000658783342414079,-0.00138174837483723,-0.0015228563115114,-0.00149467135366735,-0.0014171340153031,-0.00132599391800838,-0.00123262280942738,-0.00114107037019368
1986-06-30,0.00699858386637422,0.0055640254505424,0.00448822342423096,0.00369473058374967,0.00310031928271561,0.00264315734567431,0.00228156881162851,0.00198814237327696
1986-09-30,0.000205163260794457,0.000732469621850612,0.000679612509738213,0.000526760816088746,0.000387383321391932,0.000279220009969022,0.000198602003668641,0.000138952353391841
1986-12-31,-0.00312705596929715,-0.00265481559396066,-0.0024439035193962,-0.00228659963116721,-0.00213533264454115,-0.00198383349007552,-0.00183427223635454,-0.00168944898474258
1987-03-31,-0.00846118874403488,-0.00803241214337549,-0.00741441455812033,-0.00678071274023684,-0.00617856484883948,-0.0056199620909965,-0.00510637303702275,-0.00463606767541225
1987-06-30,-0.00872345216005478,-0.00838377177196598,-0.0078083314534776,-0.00718785674937841,-0.00657893587178276,-0.00600179153942314,-0.00546359148349005,-0.00496618009331179
1987-09-30,0.00524861006729867,0.00470073692909791,0.0040601005425111,0.00349378407648672,0.00302426433767215,0.00263672014636953,0.00231321671381821,0.00203946218058423
1987-12-31,0.00268140490307683,0.0024499198115191,0.00197495888599696,0.00155432832946165,0.0012319878847965,0.000991807619629234,0.000811542159435061,0.000673690898558447
1988-03-31,-0.00727870304535625,-0.00608219296808898,-0.00536130917961045,-0.00482334899765309,-0.0043689989194484,-0.0039663286036442,-0.00360312336291553,-0.00327330114255642
1988-06-30,-0.00818895191683364,-0.00671911825588735,-0.00584284893247793,-0.00520334389794594,-0.0046791187500316,-0.00422626106024573,-0.00382552384084615,-0.00346655007558841
1988-09-30,-0.0132466885637272,-0.0114192995163476,-0.00995851278478158,-0.00877877972510483,-0.00780363292851495,-0.00697857428149616,-0.00626661491024183,-0.00564283311072177
1988-12-30,-0.0116932030956061,-0.0100194733085944,-0.00865054656242364,-0.00755871784579368,-0.00667496652933829,-0.00594223842222995,-0.00532030607119487,-0.00478205363411203
1989-03-31,0.00926408965813191,0.00866540165856189,0.00773444958429853,0.00684696578655534,0.00606725050071958,0.00539145392513885,0.0048038732931467,0.00428971546911738
1989-06-30,-0.00766643820605467,-0.00655384000229636,-0.00570532674280346,-0.00503040953200657,-0.00447759784496728,-0.00401229661430731,-0.00361161404297189,-0.00326045247605283
1989-09-29,0.000755692387282653,0.00085326583871595,0.000790502461869555,0.000696760288230604,0.000602632077784687,0.000516547361154002,0.000440573656579138,0.000374716349574519
1989-12-29,-0.00906645918989034,-0.00838919315499286,-0.007528585930705,-0.00672992430069105,-0.00603121612957665,-0.00542282712948524,-0.00488864568384945,-0.0044150606504529
1990-03-30,0.000200266076966452,0.0000356536130343699,-0.0000495960812931379,-0.000100133622106105,-0.000133687422207367,-0.000156614900658547,-0.000171693700769443,-0.000180569811630171
1990-06-29,0.00244035755446065,0.00213246199981487,0.00161725795891617,0.00119054928318461,0.000879486918652882,0.0006591329059197,0.000502493267476818,0.000389424484952022
1990-09-28,0.00373226106743042,0.00346398459982969,0.00301393222981861,0.00259597086464979,0.00224353990957846,0.00195057946346135,0.00170541935507252,0.00149800528051767
1990-12-31,-0.00122866458759416,-0.00200891727883405,-0.00210166384470559,-0.00200888113395361,-0.00187177284509575,-0.001729282977536,-0.00159192633368224,-0.00146236476712939
1991-03-28,0.00122996921777073,0.00028932950531059,-0.000175202617317405,-0.000415026638162175,-0.000536986370571667,-0.000592310693262009,-0.000608458661798116,-0.000601286891319469
1991-06-28,0.00796477187386192,0.00687650901895167,0.00585044158249791,0.00500986950616959,0.0043333650497428,0.00378240594082376,0.0033253517521678,0.00293949715399559
1991-09-30,0.0122247292111838,0.0104064537628505,0.00880659698418512,0.0075264819279687,0.00650886504093885,0.0056862032744576,0.0050066693735932,0.00443412062975767
1991-12-31,-0.00857912339016616,-0.0092802605246152,-0.00883213583216381,-0.00811998227718816,-0.00739097587472536,-0.00670733033192864,-0.00608097299515304,-0.00551075005506728
